	Country	Invader_Species	Role	Email
1575	Iraq	d&d_devil	heal	batman@dc-world.com
1576	Iraq	d&d_lich	attack	hercules@avengers.com
1577	Iraq	d&d_lich	defense	hercules@avengers.com
1578	Iraq	d&d_lich	heal	hulk@avengers.com
1579	Iraq	d&d_mind_flayer	attack	hercules@avengers.com
1580	Iraq	d&d_mind_flayer	defense	hercules@avengers.com
1581	Iraq	d&d_mind_flayer	heal	havok@avengers.com
1582	Iraq	d&d_vampire	attack	hercules@avengers.com
1583	Iraq	d&d_vampire	defense	hercules@avengers.com
1584	Iraq	d&d_vampire	heal	sunspot@avengers.com
1585	Iraq	d&d_red_dragon	attack	hercules@avengers.com
1586	Iraq	d&d_red_dragon	defense	hercules@avengers.com
1587	Iraq	d&d_red_dragon	heal	smasher@avengers.com
1588	Iraq	d&d_hill_giant	attack	hawkeye@avengers.com
1589	Iraq	d&d_hill_giant	defense	hawkeye@avengers.com
1590	Iraq	d&d_hill_giant	heal	hawkeye@avengers.com
1591	Iraq	d&d_treant	attack	hawkeye@avengers.com
1592	Iraq	d&d_treant	defense	hawkeye@avengers.com
1593	Iraq	d&d_treant	heal	hawkeye@avengers.com
1594	Iraq	d&d_werewolf	attack	hercules@avengers.com
1595	Iraq	d&d_werewolf	defense	hercules@avengers.com
1596	Iraq	d&d_werewolf	heal	rogue@avengers.com
1597	Iraq	d&d_yuan-ti	attack	hercules@avengers.com
1598	Iraq	d&d_yuan-ti	defense	hercules@avengers.com
1599	Iraq	d&d_yuan-ti	heal	abyss@avengers.com
1600	Ireland	aliens	attack	black.panther@avengers.com
1601	Ireland	predators	attack	black.panther@avengers.com
1602	Ireland	d&d_beholder	attack	black.panther@avengers.com
1603	Ireland	d&d_beholder	defense	black.panther@avengers.com
1604	Ireland	d&d_beholder	heal	nightmask@avengers.com
1605	Ireland	d&d_devil	attack	black.panther@avengers.com
1606	Ireland	d&d_devil	defense	black.panther@avengers.com
1607	Ireland	d&d_devil	heal	black.panther@avengers.com
1608	Ireland	d&d_lich	attack	black.panther@avengers.com
1609	Ireland	d&d_lich	defense	black.panther@avengers.com
1610	Ireland	d&d_lich	heal	hulk@avengers.com
1611	Ireland	d&d_mind_flayer	attack	black.panther@avengers.com
1612	Ireland	d&d_mind_flayer	defense	black.panther@avengers.com
1613	Ireland	d&d_mind_flayer	heal	nightmask@avengers.com
1614	Ireland	d&d_vampire	attack	black.panther@avengers.com
1615	Ireland	d&d_vampire	defense	black.panther@avengers.com
1616	Ireland	d&d_vampire	heal	nightmask@avengers.com
1617	Ireland	d&d_red_dragon	attack	black.panther@avengers.com
1618	Ireland	d&d_red_dragon	defense	black.panther@avengers.com
1619	Ireland	d&d_red_dragon	heal	nightmask@avengers.com
1620	Ireland	d&d_hill_giant	attack	hawkeye@avengers.com
1621	Ireland	d&d_hill_giant	defense	hawkeye@avengers.com
1622	Ireland	d&d_hill_giant	heal	hawkeye@avengers.com
1623	Ireland	d&d_treant	attack	hawkeye@avengers.com
1624	Ireland	d&d_treant	defense	hawkeye@avengers.com
1625	Ireland	d&d_treant	heal	hawkeye@avengers.com
1626	Ireland	d&d_werewolf	attack	black.panther@avengers.com
1627	Ireland	d&d_werewolf	defense	black.panther@avengers.com
1628	Ireland	d&d_werewolf	heal	nightmask@avengers.com
1629	Ireland	d&d_yuan-ti	attack	black.panther@avengers.com
1630	Ireland	d&d_yuan-ti	defense	black.panther@avengers.com
1631	Ireland	d&d_yuan-ti	heal	nightmask@avengers.com
1632	Israel	aliens	attack	iron.man@avengers.com
1633	Israel	predators	attack	thor@avengers.com
1634	Israel	d&d_beholder	attack	wasp@avengers.com
1635	Israel	d&d_beholder	defense	wasp@avengers.com
1636	Israel	d&d_beholder	heal	wasp@avengers.com
1637	Israel	d&d_devil	attack	ant.man@avengers.com
1638	Israel	d&d_devil	defense	ant.man@avengers.com
1639	Israel	d&d_devil	heal	batman@dc-world.com
1640	Israel	d&d_lich	attack	hulk@avengers.com
1641	Israel	d&d_lich	defense	hulk@avengers.com
1642	Israel	d&d_lich	heal	hulk@avengers.com
1643	Israel	d&d_mind_flayer	attack	capatain.america@avengers.com
1644	Israel	d&d_mind_flayer	defense	capatain.america@avengers.com
1645	Israel	d&d_mind_flayer	heal	capatain.america@avengers.com
1646	Israel	d&d_vampire	attack	capatain.america@avengers.com
1647	Israel	d&d_vampire	defense	capatain.america@avengers.com
1648	Israel	d&d_vampire	heal	capatain.america@avengers.com
1649	Israel	d&d_red_dragon	attack	capatain.america@avengers.com
1650	Israel	d&d_red_dragon	defense	capatain.america@avengers.com
1651	Israel	d&d_red_dragon	heal	capatain.america@avengers.com
1652	Israel	d&d_hill_giant	attack	hawkeye@avengers.com
1653	Israel	d&d_hill_giant	defense	hawkeye@avengers.com
1654	Israel	d&d_hill_giant	heal	hawkeye@avengers.com
1655	Israel	d&d_treant	attack	hawkeye@avengers.com
1656	Israel	d&d_treant	defense	hawkeye@avengers.com
1657	Israel	d&d_treant	heal	hawkeye@avengers.com
1658	Israel	d&d_werewolf	attack	capatain.america@avengers.com
1659	Israel	d&d_werewolf	defense	capatain.america@avengers.com
1660	Israel	d&d_werewolf	heal	capatain.america@avengers.com
1661	Israel	d&d_yuan-ti	attack	capatain.america@avengers.com
1662	Israel	d&d_yuan-ti	defense	capatain.america@avengers.com
1663	Israel	d&d_yuan-ti	heal	capatain.america@avengers.com
1664	Italy	aliens	attack	iron.man@avengers.com
1665	Italy	predators	attack	thor@avengers.com
1666	Italy	d&d_beholder	attack	wasp@avengers.com
1667	Italy	d&d_beholder	defense	wasp@avengers.com
1668	Italy	d&d_beholder	heal	wasp@avengers.com
1669	Italy	d&d_devil	attack	ant.man@avengers.com
1670	Italy	d&d_devil	defense	ant.man@avengers.com
1671	Italy	d&d_devil	heal	batman@dc-world.com
1672	Italy	d&d_lich	attack	hulk@avengers.com
1673	Italy	d&d_lich	defense	hulk@avengers.com
1674	Italy	d&d_lich	heal	hulk@avengers.com
1675	Italy	d&d_mind_flayer	attack	capatain.america@avengers.com
1676	Italy	d&d_mind_flayer	defense	capatain.america@avengers.com
1677	Italy	d&d_mind_flayer	heal	capatain.america@avengers.com
1678	Italy	d&d_vampire	attack	capatain.america@avengers.com
1679	Italy	d&d_vampire	defense	capatain.america@avengers.com
1680	Italy	d&d_vampire	heal	capatain.america@avengers.com
1681	Italy	d&d_red_dragon	attack	capatain.america@avengers.com
1682	Italy	d&d_red_dragon	defense	capatain.america@avengers.com
1683	Italy	d&d_red_dragon	heal	capatain.america@avengers.com
1684	Italy	d&d_hill_giant	attack	hawkeye@avengers.com
1685	Italy	d&d_hill_giant	defense	hawkeye@avengers.com
1686	Italy	d&d_hill_giant	heal	hawkeye@avengers.com
1687	Italy	d&d_treant	attack	hawkeye@avengers.com
1688	Italy	d&d_treant	defense	hawkeye@avengers.com
1689	Italy	d&d_treant	heal	hawkeye@avengers.com
1690	Italy	d&d_werewolf	attack	capatain.america@avengers.com
1691	Italy	d&d_werewolf	defense	capatain.america@avengers.com
1692	Italy	d&d_werewolf	heal	capatain.america@avengers.com
1693	Italy	d&d_yuan-ti	attack	capatain.america@avengers.com
1694	Italy	d&d_yuan-ti	defense	capatain.america@avengers.com
1695	Italy	d&d_yuan-ti	heal	capatain.america@avengers.com
1696	Jamaica	aliens	attack	star.brand@avengers.com
1697	Jamaica	predators	attack	star.brand@avengers.com
1698	Jamaica	d&d_beholder	attack	star.brand@avengers.com
1699	Jamaica	d&d_beholder	defense	star.brand@avengers.com
1700	Jamaica	d&d_beholder	heal	agent.venom@avengers.com
1701	Jamaica	d&d_devil	attack	shang-chi@avengers.com
1702	Jamaica	d&d_devil	defense	shang-chi@avengers.com
1703	Jamaica	d&d_devil	heal	batman@dc-world.com
1704	Jamaica	d&d_lich	attack	sentry@avengers.com
1705	Jamaica	d&d_lich	defense	sentry@avengers.com
1706	Jamaica	d&d_lich	heal	hulk@avengers.com
1707	Jamaica	d&d_mind_flayer	attack	star.brand@avengers.com
1708	Jamaica	d&d_mind_flayer	defense	star.brand@avengers.com
1709	Jamaica	d&d_mind_flayer	heal	havok@avengers.com
1710	Jamaica	d&d_vampire	attack	star.brand@avengers.com
1711	Jamaica	d&d_vampire	defense	star.brand@avengers.com
1712	Jamaica	d&d_vampire	heal	sunspot@avengers.com
1713	Jamaica	d&d_red_dragon	attack	star.brand@avengers.com
1714	Jamaica	d&d_red_dragon	defense	star.brand@avengers.com
1715	Jamaica	d&d_red_dragon	heal	smasher@avengers.com
1716	Jamaica	d&d_hill_giant	attack	wolverine@avengers.com
1717	Jamaica	d&d_hill_giant	defense	wolverine@avengers.com
1718	Jamaica	d&d_hill_giant	heal	hawkeye@avengers.com
1719	Jamaica	d&d_treant	attack	wolverine@avengers.com
1720	Jamaica	d&d_treant	defense	wolverine@avengers.com
1721	Jamaica	d&d_treant	heal	hawkeye@avengers.com
1722	Jamaica	d&d_werewolf	attack	star.brand@avengers.com
1723	Jamaica	d&d_werewolf	defense	star.brand@avengers.com
1724	Jamaica	d&d_werewolf	heal	rogue@avengers.com
1725	Jamaica	d&d_yuan-ti	attack	star.brand@avengers.com
1726	Jamaica	d&d_yuan-ti	defense	star.brand@avengers.com
1727	Jamaica	d&d_yuan-ti	heal	abyss@avengers.com
1728	Japan	aliens	attack	iron.man@avengers.com
1729	Japan	predators	attack	thor@avengers.com
1730	Japan	d&d_beholder	attack	wasp@avengers.com
1731	Japan	d&d_beholder	defense	wasp@avengers.com
1732	Japan	d&d_beholder	heal	wasp@avengers.com
1733	Japan	d&d_devil	attack	ant.man@avengers.com
1734	Japan	d&d_devil	defense	ant.man@avengers.com
1735	Japan	d&d_devil	heal	batman@dc-world.com
1736	Japan	d&d_lich	attack	hulk@avengers.com
1737	Japan	d&d_lich	defense	hulk@avengers.com
1738	Japan	d&d_lich	heal	hulk@avengers.com
1739	Japan	d&d_mind_flayer	attack	capatain.america@avengers.com
1740	Japan	d&d_mind_flayer	defense	capatain.america@avengers.com
1741	Japan	d&d_mind_flayer	heal	capatain.america@avengers.com
1742	Japan	d&d_vampire	attack	capatain.america@avengers.com
1743	Japan	d&d_vampire	defense	capatain.america@avengers.com
1744	Japan	d&d_vampire	heal	capatain.america@avengers.com
1745	Japan	d&d_red_dragon	attack	capatain.america@avengers.com
1746	Japan	d&d_red_dragon	defense	capatain.america@avengers.com
1747	Japan	d&d_red_dragon	heal	capatain.america@avengers.com
1748	Japan	d&d_hill_giant	attack	hawkeye@avengers.com
1749	Japan	d&d_hill_giant	defense	hawkeye@avengers.com
1750	Japan	d&d_hill_giant	heal	hawkeye@avengers.com
1751	Japan	d&d_treant	attack	hawkeye@avengers.com
1752	Japan	d&d_treant	defense	hawkeye@avengers.com
1753	Japan	d&d_treant	heal	hawkeye@avengers.com
1754	Japan	d&d_werewolf	attack	capatain.america@avengers.com
1755	Japan	d&d_werewolf	defense	capatain.america@avengers.com
1756	Japan	d&d_werewolf	heal	capatain.america@avengers.com
1757	Japan	d&d_yuan-ti	attack	capatain.america@avengers.com
1758	Japan	d&d_yuan-ti	defense	capatain.america@avengers.com
1759	Japan	d&d_yuan-ti	heal	capatain.america@avengers.com
1760	Jordan	aliens	attack	iron.man@avengers.com
1761	Jordan	predators	attack	thor@avengers.com
1762	Jordan	d&d_beholder	attack	wasp@avengers.com
1763	Jordan	d&d_beholder	defense	wasp@avengers.com
1764	Jordan	d&d_beholder	heal	wasp@avengers.com
1765	Jordan	d&d_devil	attack	ant.man@avengers.com
1766	Jordan	d&d_devil	defense	ant.man@avengers.com
1767	Jordan	d&d_devil	heal	batman@dc-world.com
1768	Jordan	d&d_lich	attack	hulk@avengers.com
1769	Jordan	d&d_lich	defense	hulk@avengers.com
1770	Jordan	d&d_lich	heal	hulk@avengers.com
1771	Jordan	d&d_mind_flayer	attack	capatain.america@avengers.com
1772	Jordan	d&d_mind_flayer	defense	capatain.america@avengers.com
1773	Jordan	d&d_mind_flayer	heal	capatain.america@avengers.com
1774	Jordan	d&d_vampire	attack	capatain.america@avengers.com
1775	Jordan	d&d_vampire	defense	capatain.america@avengers.com
1776	Jordan	d&d_vampire	heal	capatain.america@avengers.com
1777	Jordan	d&d_red_dragon	attack	capatain.america@avengers.com
1778	Jordan	d&d_red_dragon	defense	capatain.america@avengers.com
1779	Jordan	d&d_red_dragon	heal	capatain.america@avengers.com
1780	Jordan	d&d_hill_giant	attack	hawkeye@avengers.com
1781	Jordan	d&d_hill_giant	defense	hawkeye@avengers.com
1782	Jordan	d&d_hill_giant	heal	hawkeye@avengers.com
1783	Jordan	d&d_treant	attack	hawkeye@avengers.com
1784	Jordan	d&d_treant	defense	hawkeye@avengers.com
1785	Jordan	d&d_treant	heal	hawkeye@avengers.com
1786	Jordan	d&d_werewolf	attack	capatain.america@avengers.com
1787	Jordan	d&d_werewolf	defense	capatain.america@avengers.com
1788	Jordan	d&d_werewolf	heal	capatain.america@avengers.com
1789	Jordan	d&d_yuan-ti	attack	capatain.america@avengers.com
1790	Jordan	d&d_yuan-ti	defense	capatain.america@avengers.com
1791	Jordan	d&d_yuan-ti	heal	capatain.america@avengers.com
1792	Kasachstan	aliens	attack	iron.man@avengers.com
1793	Kasachstan	predators	attack	thor@avengers.com
1794	Kasachstan	d&d_beholder	attack	wasp@avengers.com
1795	Kasachstan	d&d_beholder	defense	wasp@avengers.com
1796	Kasachstan	d&d_beholder	heal	wasp@avengers.com
1797	Kasachstan	d&d_devil	attack	ant.man@avengers.com
1798	Kasachstan	d&d_devil	defense	ant.man@avengers.com
1799	Kasachstan	d&d_devil	heal	batman@dc-world.com
1800	Kasachstan	d&d_lich	attack	hulk@avengers.com
1801	Kasachstan	d&d_lich	defense	hulk@avengers.com
1802	Kasachstan	d&d_lich	heal	hulk@avengers.com
1803	Kasachstan	d&d_mind_flayer	attack	capatain.america@avengers.com
1804	Kasachstan	d&d_mind_flayer	defense	capatain.america@avengers.com
1805	Kasachstan	d&d_mind_flayer	heal	capatain.america@avengers.com
1806	Kasachstan	d&d_vampire	attack	capatain.america@avengers.com
1807	Kasachstan	d&d_vampire	defense	capatain.america@avengers.com
1808	Kasachstan	d&d_vampire	heal	capatain.america@avengers.com
1809	Kasachstan	d&d_red_dragon	attack	capatain.america@avengers.com
1810	Kasachstan	d&d_red_dragon	defense	capatain.america@avengers.com
1811	Kasachstan	d&d_red_dragon	heal	capatain.america@avengers.com
1812	Kasachstan	d&d_hill_giant	attack	hawkeye@avengers.com
1813	Kasachstan	d&d_hill_giant	defense	hawkeye@avengers.com
1814	Kasachstan	d&d_hill_giant	heal	hawkeye@avengers.com
1815	Kasachstan	d&d_treant	attack	hawkeye@avengers.com
1816	Kasachstan	d&d_treant	defense	hawkeye@avengers.com
1817	Kasachstan	d&d_treant	heal	hawkeye@avengers.com
1818	Kasachstan	d&d_werewolf	attack	capatain.america@avengers.com
1819	Kasachstan	d&d_werewolf	defense	capatain.america@avengers.com
1820	Kasachstan	d&d_werewolf	heal	capatain.america@avengers.com
1821	Kasachstan	d&d_yuan-ti	attack	capatain.america@avengers.com
1822	Kasachstan	d&d_yuan-ti	defense	capatain.america@avengers.com
1823	Kasachstan	d&d_yuan-ti	heal	capatain.america@avengers.com
1824	Kenya	aliens	attack	iron.man@avengers.com
1825	Kenya	predators	attack	thor@avengers.com
1826	Kenya	d&d_beholder	attack	wasp@avengers.com
1827	Kenya	d&d_beholder	defense	wasp@avengers.com
1828	Kenya	d&d_beholder	heal	wasp@avengers.com
1829	Kenya	d&d_devil	attack	ant.man@avengers.com
1830	Kenya	d&d_devil	defense	ant.man@avengers.com
1831	Kenya	d&d_devil	heal	batman@dc-world.com
1832	Kenya	d&d_lich	attack	hulk@avengers.com
1833	Kenya	d&d_lich	defense	hulk@avengers.com
1834	Kenya	d&d_lich	heal	hulk@avengers.com
1835	Kenya	d&d_mind_flayer	attack	capatain.america@avengers.com
1836	Kenya	d&d_mind_flayer	defense	capatain.america@avengers.com
1837	Kenya	d&d_mind_flayer	heal	capatain.america@avengers.com
1838	Kenya	d&d_vampire	attack	capatain.america@avengers.com
1839	Kenya	d&d_vampire	defense	capatain.america@avengers.com
1840	Kenya	d&d_vampire	heal	capatain.america@avengers.com
1841	Kenya	d&d_red_dragon	attack	capatain.america@avengers.com
1842	Kenya	d&d_red_dragon	defense	capatain.america@avengers.com
1843	Kenya	d&d_red_dragon	heal	capatain.america@avengers.com
1844	Kenya	d&d_hill_giant	attack	hawkeye@avengers.com
1845	Kenya	d&d_hill_giant	defense	hawkeye@avengers.com
1846	Kenya	d&d_hill_giant	heal	hawkeye@avengers.com
1847	Kenya	d&d_treant	attack	hawkeye@avengers.com
1848	Kenya	d&d_treant	defense	hawkeye@avengers.com
1849	Kenya	d&d_treant	heal	hawkeye@avengers.com
1850	Kenya	d&d_werewolf	attack	capatain.america@avengers.com
1851	Kenya	d&d_werewolf	defense	capatain.america@avengers.com
1852	Kenya	d&d_werewolf	heal	capatain.america@avengers.com
1853	Kenya	d&d_yuan-ti	attack	capatain.america@avengers.com
1854	Kenya	d&d_yuan-ti	defense	capatain.america@avengers.com
1855	Kenya	d&d_yuan-ti	heal	capatain.america@avengers.com
1856	Kuwait	aliens	attack	iron.man@avengers.com
1857	Kuwait	predators	attack	thor@avengers.com
1858	Kuwait	d&d_beholder	attack	wasp@avengers.com
1859	Kuwait	d&d_beholder	defense	wasp@avengers.com
1860	Kuwait	d&d_beholder	heal	wasp@avengers.com
1861	Kuwait	d&d_devil	attack	ant.man@avengers.com
1862	Kuwait	d&d_devil	defense	ant.man@avengers.com
1863	Kuwait	d&d_devil	heal	batman@dc-world.com
1864	Kuwait	d&d_lich	attack	hulk@avengers.com
1865	Kuwait	d&d_lich	defense	hulk@avengers.com
1866	Kuwait	d&d_lich	heal	hulk@avengers.com
1867	Kuwait	d&d_mind_flayer	attack	capatain.america@avengers.com
1868	Kuwait	d&d_mind_flayer	defense	capatain.america@avengers.com
1869	Kuwait	d&d_mind_flayer	heal	capatain.america@avengers.com
1870	Kuwait	d&d_vampire	attack	capatain.america@avengers.com
1871	Kuwait	d&d_vampire	defense	capatain.america@avengers.com
1872	Kuwait	d&d_vampire	heal	capatain.america@avengers.com
1873	Kuwait	d&d_red_dragon	attack	capatain.america@avengers.com
1874	Kuwait	d&d_red_dragon	defense	capatain.america@avengers.com
1875	Kuwait	d&d_red_dragon	heal	capatain.america@avengers.com
1876	Kuwait	d&d_hill_giant	attack	hawkeye@avengers.com
1877	Kuwait	d&d_hill_giant	defense	hawkeye@avengers.com
1878	Kuwait	d&d_hill_giant	heal	hawkeye@avengers.com
1879	Kuwait	d&d_treant	attack	hawkeye@avengers.com
1880	Kuwait	d&d_treant	defense	hawkeye@avengers.com
1881	Kuwait	d&d_treant	heal	hawkeye@avengers.com
1882	Kuwait	d&d_werewolf	attack	capatain.america@avengers.com
1883	Kuwait	d&d_werewolf	defense	capatain.america@avengers.com
1884	Kuwait	d&d_werewolf	heal	capatain.america@avengers.com
1885	Kuwait	d&d_yuan-ti	attack	capatain.america@avengers.com
1886	Kuwait	d&d_yuan-ti	defense	capatain.america@avengers.com
1887	Kuwait	d&d_yuan-ti	heal	capatain.america@avengers.com
1888	Laos	aliens	attack	iron.man@avengers.com
1889	Laos	predators	attack	thor@avengers.com
1890	Laos	d&d_beholder	attack	wasp@avengers.com
1891	Laos	d&d_beholder	defense	wasp@avengers.com
1892	Laos	d&d_beholder	heal	wasp@avengers.com
1893	Laos	d&d_devil	attack	ant.man@avengers.com
1894	Laos	d&d_devil	defense	ant.man@avengers.com
1895	Laos	d&d_devil	heal	batman@dc-world.com
1896	Laos	d&d_lich	attack	hulk@avengers.com
1897	Laos	d&d_lich	defense	hulk@avengers.com
1898	Laos	d&d_lich	heal	hulk@avengers.com
1899	Laos	d&d_mind_flayer	attack	capatain.america@avengers.com
1900	Laos	d&d_mind_flayer	defense	capatain.america@avengers.com
1901	Laos	d&d_mind_flayer	heal	capatain.america@avengers.com
1902	Laos	d&d_vampire	attack	capatain.america@avengers.com
1903	Laos	d&d_vampire	defense	capatain.america@avengers.com
1904	Laos	d&d_vampire	heal	capatain.america@avengers.com
1905	Laos	d&d_red_dragon	attack	capatain.america@avengers.com
1906	Laos	d&d_red_dragon	defense	capatain.america@avengers.com
1907	Laos	d&d_red_dragon	heal	capatain.america@avengers.com
1908	Laos	d&d_hill_giant	attack	hawkeye@avengers.com
1909	Laos	d&d_hill_giant	defense	hawkeye@avengers.com
1910	Laos	d&d_hill_giant	heal	hawkeye@avengers.com
1911	Laos	d&d_treant	attack	hawkeye@avengers.com
1912	Laos	d&d_treant	defense	hawkeye@avengers.com
1913	Laos	d&d_treant	heal	hawkeye@avengers.com
1914	Laos	d&d_werewolf	attack	capatain.america@avengers.com
1915	Laos	d&d_werewolf	defense	capatain.america@avengers.com
1916	Laos	d&d_werewolf	heal	capatain.america@avengers.com
1917	Laos	d&d_yuan-ti	attack	capatain.america@avengers.com
1918	Laos	d&d_yuan-ti	defense	capatain.america@avengers.com
1919	Laos	d&d_yuan-ti	heal	capatain.america@avengers.com
1920	Latvia	aliens	attack	iron.man@avengers.com
1921	Latvia	predators	attack	thor@avengers.com
1922	Latvia	d&d_beholder	attack	wasp@avengers.com
1923	Latvia	d&d_beholder	defense	wasp@avengers.com
1924	Latvia	d&d_beholder	heal	wasp@avengers.com
1925	Latvia	d&d_devil	attack	ant.man@avengers.com
1926	Latvia	d&d_devil	defense	ant.man@avengers.com
1927	Latvia	d&d_devil	heal	batman@dc-world.com
1928	Latvia	d&d_lich	attack	hulk@avengers.com
1929	Latvia	d&d_lich	defense	hulk@avengers.com
